canonical_name,Discipline,Code,Year,score_current,score_lag1,score_lag2,T_score,n_years_used
Russia,Basketball,BKB,1996,0.0,,,0.0,1
Russia,Basketball,BKB,2000,0.0,0.0,,0.0,2
Russia,Basketball,BKB,2004,0.2,0.0,0.0,0.090909,3
Russia,Basketball,BKB,2008,0.2,0.2,0.0,0.154545,3
Russia,Basketball,BKB,2012,0.2,0.2,0.2,0.2,3
Russia,BMX Freestyle,BMF,2020,0.0,,,0.0,1
Russia,BMX Racing,BMX,2016,0.0,,,0.0,1
Russia,BMX Racing,BMX,2020,0.0,0.0,,0.0,2
Russia,Boxing,BOX,1996,0.133333,,,0.133333,1
Russia,Boxing,BOX,2000,0.35,0.133333,,0.260784,2
Russia,Boxing,BOX,2004,0.327273,0.35,0.133333,0.290427,3
Russia,Boxing,BOX,2008,0.2,0.327273,0.35,0.274587,3
Russia,Boxing,BOX,2012,0.215385,0.2,0.327273,0.235919,3
Russia,Boxing,BOX,2016,0.123077,0.215385,0.2,0.16993,3
Russia,Boxing,BOX,2020,0.184615,0.123077,0.215385,0.172028,3
Russia,Sport Climbing,CLB,2020,0.0,,,0.0,1
Russia,Road,CRD,1912,0.0,,,0.0,1
Russia,Road,CRD,1996,0.25,,,0.25,1
Russia,Road,CRD,2000,0.25,0.25,,0.25,2
Russia,Road,CRD,2004,0.35,0.25,0.25,0.295455,3
Russia,Road,CRD,2008,0.1,0.35,0.25,0.213636,3
Russia,Road,CRD,2012,0.2,0.1,0.35,0.202273,3
Russia,Road,CRD,2016,0.15,0.2,0.1,0.154545,3
Russia,Road,CRD,2020,0.0,0.15,0.2,0.093182,3
Russia,Slalom,CSL,1996,0.0,,,0.0,1
Russia,Slalom,CSL,2008,0.1,,,0.1,1
Russia,Slalom,CSL,2012,0.0,0.1,,0.041176,2
Russia,Slalom,CSL,2016,0.0,0.0,0.1,0.022727,3
Russia,Slalom,CSL,2020,0.0,0.0,0.0,0.0,3
Russia,Sprint,CSP,1996,0.033333,,,0.033333,1
Russia,Sprint,CSP,2000,0.05,0.033333,,0.043137,2
Russia,Sprint,CSP,2004,0.116667,0.05,0.033333,0.076515,3
Russia,Sprint,CSP,2008,0.133333,0.116667,0.05,0.109091,3
Russia,Sprint,CSP,2012,0.15,0.133333,0.116667,0.137121,3
Russia,Sprint,CSP,2016,0.061538,0.15,0.133333,0.106002,3
Russia,Sprint,CSP,2020,0.0,0.061538,0.15,0.053671,3
Russia,Track,CTR,1996,0.075,,,0.075,1
Russia,Track,CTR,2000,0.116667,0.075,,0.09951,2
Russia,Track,CTR,2004,0.216667,0.116667,0.075,0.152652,3
Russia,Track,CTR,2008,0.04,0.216667,0.116667,0.113636,3
Russia,Track,CTR,2012,0.0,0.04,0.216667,0.06197,3
Russia,Track,CTR,2016,0.1,0.0,0.04,0.054545,3
Russia,Track,CTR,2020,0.066667,0.1,0.0,0.062121,3
Russia,Diving,DIV,1912,0.0,,,0.0,1
Russia,Diving,DIV,1996,0.4,,,0.4,1
Russia,Diving,DIV,2000,0.425,0.4,,0.414706,2
Russia,Diving,DIV,2004,0.25,0.425,0.4,0.339773,3
Russia,Diving,DIV,2008,0.325,0.25,0.425,0.323864,3
Russia,Diving,DIV,2012,0.2,0.325,0.25,0.251136,3
Russia,Diving,DIV,2016,0.0,0.2,0.325,0.1375,3
Russia,Diving,DIV,2020,0.05,0.0,0.2,0.068182,3
Russia,Dressage,EDR,1912,0.0,,,0.0,1
Russia,Dressage,EDR,2000,0.0,,,0.0,1
Russia,Dressage,EDR,2004,0.0,0.0,,0.0,2
Russia,Dressage,EDR,2008,0.0,0.0,0.0,0.0,3
Russia,Dressage,EDR,2016,0.0,,0.0,0.0,2
Russia,Dressage,EDR,2020,0.0,0.0,,0.0,2
Russia,Jumping,EJP,1900,0.0,,,0.0,1
Russia,Jumping,EJP,1912,0.0,,,0.0,1
Russia,Jumping,EJP,2004,0.0,,,0.0,1
Russia,Jumping,EJP,2008,0.0,0.0,,0.0,2
Russia,Jumping,EJP,2012,0.0,0.0,0.0,0.0,3
Russia,Eventing,EVE,2008,0.0,,,0.0,1
Russia,Eventing,EVE,2012,0.0,0.0,,0.0,2
Russia,Eventing,EVE,2016,0.0,0.0,0.0,0.0,3
Russia,Eventing,EVE,2020,0.0,0.0,0.0,0.0,3
Russia,Football,FBL,1912,0.0,,,0.0,1
Russia,Fencing,FEN,1900,0.0,,,0.0,1
Russia,Fencing,FEN,1912,0.0,,,0.0,1
Russia,Fencing,FEN,1996,0.56,,,0.56,1
Russia,Fencing,FEN,2000,0.34,0.56,,0.430588,2
Russia,Fencing,FEN,2004,0.22,0.34,0.56,0.335455,3
Russia,Fencing,FEN,2008,0.1,0.22,0.34,0.192727,3
Russia,Fencing,FEN,2012,0.16,0.1,0.22,0.154545,3
Russia,Fencing,FEN,2016,0.54,0.16,0.1,0.319091,3
Russia,Fencing,FEN,2020,0.483333,0.54,0.16,0.427879,3
Russia,Artistic,GAR,1912,0.0,,,0.0,1
Russia,Artistic,GAR,1996,0.375,,,0.375,1
Russia,Artistic,GAR,2000,0.714286,0.375,,0.57458,2
Russia,Artistic,GAR,2004,0.1,0.714286,0.375,0.357955,3
Russia,Artistic,GAR,2008,0.057143,0.1,0.714286,0.22013,3
Russia,Artistic,GAR,2012,0.314286,0.057143,0.1,0.183766,3
Russia,Artistic,GAR,2016,0.328571,0.314286,0.057143,0.262338,3
Russia,Artistic,GAR,2020,0.335238,0.328571,0.314286,0.328355,3
Russia,Golf,GLF,2016,0.0,,,0.0,1
Russia,Rhythmic,GRY,1996,0.5,,,0.5,1
Russia,Rhythmic,GRY,2000,1.2,0.5,,0.911765,2
Russia,Rhythmic,GRY,2004,1.3,1.2,0.5,1.086364,3
Russia,Rhythmic,GRY,2008,1.0,1.3,1.2,1.140909,3
Russia,Rhythmic,GRY,2012,1.3,1.0,1.3,1.204545,3
Russia,Rhythmic,GRY,2016,1.3,1.3,1.0,1.231818,3
Russia,Rhythmic,GRY,2020,0.6,1.3,1.3,0.981818,3
Russia,Trampoline,GTR,2000,1.0,,,1.0,1
Russia,Trampoline,GTR,2004,0.3,1.0,,0.588235,2
Russia,Trampoline,GTR,2008,0.0,0.3,1.0,0.322727,3
Russia,Trampoline,GTR,2012,0.3,0.0,0.3,0.204545,3
Russia,Trampoline,GTR,2016,0.0,0.3,0.0,0.095455,3
Russia,Indoor,HBL,1996,0.0,,,0.0,1
Russia,Indoor,HBL,2000,0.5,0.0,,0.294118,2
Russia,Indoor,HBL,2004,0.2,0.5,0.0,0.25,3
Russia,Indoor,HBL,2008,0.3,0.2,0.5,0.313636,3
Russia,Indoor,HBL,2012,0.0,0.3,0.2,0.140909,3
Russia,Indoor,HBL,2016,0.5,0.0,0.3,0.295455,3
Russia,Indoor,HBL,2020,0.3,0.5,0.0,0.295455,3
Russia,Judo,JUD,1996,0.0,,,0.0,1
Russia,Judo,JUD,2000,0.071429,0.0,,0.042017,2
Russia,Judo,JUD,2004,0.128571,0.071429,0.0,0.081169,3
Russia,Judo,JUD,2008,0.0,0.128571,0.071429,0.057143,3
Russia,Judo,JUD,2012,0.271429,0.0,0.128571,0.152597,3
Russia,Judo,JUD,2016,0.157143,0.271429,0.0,0.157792,3
Russia,Judo,JUD,2020,0.04,0.157143,0.271429,0.12987,3
Russia,,MPN,1912,0.0,,,0.0,1
Russia,,MPN,1996,0.6,,,0.6,1
Russia,,MPN,2000,0.5,0.6,,0.541176,2
Russia,,MPN,2004,0.5,0.5,0.6,0.522727,3
Russia,,MPN,2008,0.5,0.5,0.5,0.5,3
Russia,,MPN,2012,0.0,0.5,0.5,0.272727,3
Russia,,MPN,2016,0.5,0.0,0.5,0.340909,3
Russia,,MPN,2020,0.0,0.5,0.0,0.159091,3
Russia,Mountain Bike,MTB,1996,0.0,,,0.0,1
Russia,Mountain Bike,MTB,2000,0.0,0.0,,0.0,2
Russia,Mountain Bike,MTB,2004,0.0,0.0,0.0,0.0,3
Russia,Mountain Bike,MTB,2008,0.2,0.0,0.0,0.090909,3
Russia,Mountain Bike,MTB,2012,0.0,0.2,0.0,0.063636,3
Russia,Mountain Bike,MTB,2016,0.0,0.0,0.2,0.045455,3
Russia,Mountain Bike,MTB,2020,0.0,0.0,0.0,0.0,3
Russia,Marathon Swimming,OWS,2020,0.0,,,0.0,1
Russia,Rowing,ROW,1912,0.066667,,,0.066667,1
Russia,Rowing,ROW,1996,0.028571,,,0.028571,1
Russia,Rowing,ROW,2000,0.028571,0.028571,,0.028571,2
Russia,Rowing,ROW,2004,0.071429,0.028571,0.028571,0.048052,3
Russia,Rowing,ROW,2008,0.0,0.071429,0.028571,0.029221,3
Russia,Rowing,ROW,2012,0.0,0.0,0.071429,0.016234,3
Russia,Rowing,ROW,2016,0.0,0.0,0.0,0.0,3
Russia,Rowing,ROW,2020,0.085714,0.0,0.0,0.038961,3
Russia,Sevens,RU7,2020,0.0,,,0.0,1
Russia,Sailing,SAL,1912,0.1,,,0.1,1
Russia,Sailing,SAL,1996,0.06,,,0.06,1
Russia,Sailing,SAL,2000,0.0,0.06,,0.024706,2
Russia,Sailing,SAL,2004,0.0,0.0,0.06,0.013636,3
Russia,Sailing,SAL,2008,0.0,0.0,0.0,0.0,3
Russia,Sailing,SAL,2012,0.0,0.0,0.0,0.0,3
Russia,Sailing,SAL,2016,0.04,0.0,0.0,0.018182,3
Russia,Sailing,SAL,2020,0.0,0.04,0.0,0.012727,3
Russia,Shooting,SHO,1912,0.055556,,,0.055556,1
Russia,Shooting,SHO,1996,0.306667,,,0.306667,1
Russia,Shooting,SHO,2000,0.211765,0.306667,,0.250842,2
Russia,Shooting,SHO,2004,0.388235,0.211765,0.306667,0.313547,3
Russia,Shooting,SHO,2008,0.133333,0.388235,0.211765,0.232264,3
Russia,Shooting,SHO,2012,0.026667,0.133333,0.388235,0.142781,3
Russia,Shooting,SHO,2016,0.133333,0.026667,0.133333,0.099394,3
Russia,Shooting,SHO,2020,0.346667,0.133333,0.026667,0.206061,3
Russia,Artistic Swimming,SWA,1996,0.0,,,0.0,1
Russia,Artistic Swimming,SWA,2000,1.0,0.0,,0.588235,2
Russia,Artistic Swimming,SWA,2004,1.0,1.0,0.0,0.772727,3
Russia,Artistic Swimming,SWA,2008,1.0,1.0,1.0,1.0,3
Russia,Artistic Swimming,SWA,2012,1.0,1.0,1.0,1.0,3
Russia,Artistic Swimming,SWA,2016,1.0,1.0,1.0,1.0,3
Russia,Artistic Swimming,SWA,2020,1.0,1.0,1.0,1.0,3
Russia,Swimming,SWM,1912,0.0,,,0.0,1
Russia,Swimming,SWM,1996,0.1875,,,0.1875,1
Russia,Swimming,SWM,2000,0.031855,0.1875,,0.095944,2
Russia,Swimming,SWM,2004,0.01875,0.031855,0.1875,0.061272,3
Russia,Swimming,SWM,2008,0.069281,0.01875,0.031855,0.044697,3
Russia,Swimming,SWM,2012,0.058333,0.069281,0.01875,0.05282,3
Russia,Swimming,SWM,2016,0.057815,0.058333,0.069281,0.060586,3
Russia,Swimming,SWM,2020,0.102857,0.057815,0.058333,0.078407,3
Russia,Tennis,TEN,1912,0.0,,,0.0,1
Russia,Tennis,TEN,1996,0.0,,,0.0,1
Russia,Tennis,TEN,2000,0.4,0.0,,0.235294,2
Russia,Tennis,TEN,2004,0.0,0.4,0.0,0.127273,3
Russia,Tennis,TEN,2008,0.5,0.0,0.4,0.318182,3
Russia,Tennis,TEN,2012,0.2,0.5,0.0,0.25,3
Russia,Tennis,TEN,2016,0.2,0.2,0.5,0.268182,3
Russia,Tennis,TEN,2020,0.44,0.2,0.2,0.309091,3
Russia,Taekwondo,TKW,2000,0.075,,,0.075,1
Russia,Taekwondo,TKW,2004,0.0,0.075,,0.030882,2
Russia,Taekwondo,TKW,2012,0.05,,0.0,0.033333,2
Russia,Taekwondo,TKW,2016,0.075,0.05,,0.064706,2
Russia,Taekwondo,TKW,2020,0.35,0.075,0.05,0.194318,3
Russia,Triathlon,TRI,2000,0.0,,,0.0,1
Russia,Triathlon,TRI,2004,0.0,0.0,,0.0,2
Russia,Triathlon,TRI,2008,0.0,0.0,0.0,0.0,3
Russia,Triathlon,TRI,2012,0.0,0.0,0.0,0.0,3
Russia,Triathlon,TRI,2016,0.0,0.0,0.0,0.0,3
Russia,Triathlon,TRI,2020,0.0,0.0,0.0,0.0,3
Russia,Table Tennis,TTE,1996,0.0,,,0.0,1
Russia,Table Tennis,TTE,2000,0.0,0.0,,0.0,2
Russia,Table Tennis,TTE,2004,0.0,0.0,0.0,0.0,3
Russia,Table Tennis,TTE,2008,0.0,0.0,0.0,0.0,3
Russia,Table Tennis,TTE,2012,0.0,0.0,0.0,0.0,3
Russia,Table Tennis,TTE,2016,0.0,0.0,0.0,0.0,3
Russia,Beach,VBV,2000,0.0,,,0.0,1
Russia,Beach,VBV,2008,0.0,,0.0,0.0,2
Russia,Beach,VBV,2012,0.0,0.0,,0.0,2
Russia,Beach,VBV,2016,0.0,0.0,0.0,0.0,3
Russia,Beach,VBV,2020,0.0,0.0,0.0,0.0,3
Russia,Indoor,VVO,1996,0.0,,,0.0,1
Russia,Indoor,VVO,2000,0.6,0.0,,0.352941,2
Russia,Indoor,VVO,2004,0.5,0.6,0.0,0.418182,3
Russia,Indoor,VVO,2008,0.2,0.5,0.6,0.386364,3
Russia,Indoor,VVO,2012,0.5,0.2,0.5,0.404545,3
Russia,Indoor,VVO,2016,0.0,0.5,0.2,0.204545,3
Russia,Indoor,VVO,2020,0.3,0.0,0.5,0.25,3
Russia,Weightlifting,WLF,1996,0.26,,,0.26,1
Russia,Weightlifting,WLF,2000,0.093333,0.26,,0.161961,2
Russia,Weightlifting,WLF,2004,0.253333,0.093333,0.26,0.203939,3
Russia,Weightlifting,WLF,2008,0.24,0.253333,0.093333,0.210909,3
Russia,Weightlifting,WLF,2012,0.226667,0.24,0.253333,0.23697,3
Russia,Weightlifting,WLF,2020,0.0,,0.226667,0.075556,2
Russia,Water Polo,WPO,1996,0.0,,,0.0,1
Russia,Water Polo,WPO,2000,0.5,0.0,,0.294118,2
Russia,Water Polo,WPO,2004,0.2,0.5,0.0,0.25,3
Russia,Water Polo,WPO,2008,0.0,0.2,0.5,0.177273,3
Russia,Water Polo,WPO,2012,0.0,0.0,0.2,0.045455,3
Russia,Water Polo,WPO,2016,0.2,0.0,0.0,0.090909,3
Russia,Freestyle,WRF,1996,0.36,,,0.36,1
Russia,Freestyle,WRF,2000,0.575,0.36,,0.486471,2
Russia,Freestyle,WRF,2004,0.4,0.575,0.36,0.446591,3
Russia,Freestyle,WRF,2008,0.418182,0.4,0.575,0.448037,3
Russia,Freestyle,WRF,2012,0.290909,0.418182,0.4,0.356198,3
Russia,Freestyle,WRF,2016,0.333333,0.290909,0.418182,0.339118,3
Russia,Freestyle,WRF,2020,0.283333,0.333333,0.290909,0.300964,3
Russia,Greco-Roman,WRG,1908,0.3,,,0.3,1
Russia,Greco-Roman,WRG,1912,0.1,0.3,,0.182353,2
Russia,Greco-Roman,WRG,1996,0.18,,,0.18,1
Russia,Greco-Roman,WRG,2000,0.375,0.18,,0.294706,2
Russia,Greco-Roman,WRG,2004,0.428571,0.375,0.18,0.355032,3
Russia,Greco-Roman,WRG,2008,0.514286,0.428571,0.375,0.455357,3
Russia,Greco-Roman,WRG,2012,0.428571,0.514286,0.428571,0.455844,3
Russia,Greco-Roman,WRG,2016,0.366667,0.428571,0.514286,0.419913,3
Russia,Greco-Roman,WRG,2020,0.233333,0.366667,0.428571,0.32013,3
Rwanda,Athletics,ATH,1984,0.0,,,0.0,1
Rwanda,Athletics,ATH,1988,0.0,0.0,,0.0,2
Rwanda,Athletics,ATH,1992,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,1996,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,2000,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Rwanda,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Rwanda,Road,CRD,1992,0.0,,,0.0,1
Rwanda,Road,CRD,2016,0.0,,,0.0,1
Rwanda,Road,CRD,2020,0.0,0.0,,0.0,2
Rwanda,Road,CRD,2024,0.0,0.0,0.0,0.0,3
Rwanda,Fencing,FEN,2024,0.0,,,0.0,1
Rwanda,Judo,JUD,2012,0.0,,,0.0,1
Rwanda,Mountain Bike,MTB,2012,0.0,,,0.0,1
Rwanda,Mountain Bike,MTB,2016,0.0,0.0,,0.0,2
Rwanda,Swimming,SWM,2000,0.0,,,0.0,1
Rwanda,Swimming,SWM,2004,0.0,0.0,,0.0,2
Rwanda,Swimming,SWM,2008,0.0,0.0,0.0,0.0,3
Rwanda,Swimming,SWM,2012,0.0,0.0,0.0,0.0,3
Rwanda,Swimming,SWM,2016,0.0,0.0,0.0,0.0,3
Rwanda,Swimming,SWM,2020,0.0,0.0,0.0,0.0,3
Rwanda,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
Saar,Athletics,ATH,1952,0.0,,,0.0,1
Saar,Boxing,BOX,1952,0.0,,,0.0,1
Saar,Sprint,CSP,1952,0.0,,,0.0,1
Saar,Fencing,FEN,1952,0.0,,,0.0,1
Saar,Artistic,GAR,1952,0.0,,,0.0,1
Saar,Rowing,ROW,1952,0.0,,,0.0,1
Saar,Shooting,SHO,1952,0.0,,,0.0,1
Saar,Swimming,SWM,1952,0.0,,,0.0,1
Saar,Greco-Roman,WRG,1952,0.0,,,0.0,1
Saint Kitts and Nevis,Athletics,ATH,1996,0.0,,,0.0,1
Saint Kitts and Nevis,Athletics,ATH,2000,0.0,0.0,,0.0,2
Saint Kitts and Nevis,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
Saint Kitts and Nevis,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
Saint Kitts and Nevis,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Saint Kitts and Nevis,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Saint Kitts and Nevis,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Saint Kitts and Nevis,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Saint Kitts and Nevis,Swimming,SWM,2024,0.0,,,0.0,1
Saint Lucia,Athletics,ATH,1996,0.0,,,0.0,1
Saint Lucia,Athletics,ATH,2000,0.0,0.0,,0.0,2
Saint Lucia,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
Saint Lucia,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
Saint Lucia,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Saint Lucia,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Saint Lucia,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Saint Lucia,Athletics,ATH,2024,0.033333,0.0,0.0,0.015152,3
Saint Lucia,Sailing,SAL,1996,0.0,,,0.0,1
Saint Lucia,Sailing,SAL,2012,0.0,,,0.0,1
Saint Lucia,Sailing,SAL,2016,0.0,0.0,,0.0,2
Saint Lucia,Sailing,SAL,2020,0.0,0.0,0.0,0.0,3
Saint Lucia,Sailing,SAL,2024,0.0,0.0,0.0,0.0,3
Saint Lucia,Swimming,SWM,2000,0.0,,,0.0,1
Saint Lucia,Swimming,SWM,2004,0.0,0.0,,0.0,2
Saint Lucia,Swimming,SWM,2008,0.0,0.0,0.0,0.0,3
Saint Lucia,Swimming,SWM,2012,0.0,0.0,0.0,0.0,3
Saint Lucia,Swimming,SWM,2016,0.0,0.0,0.0,0.0,3
Saint Lucia,Swimming,SWM,2020,0.0,0.0,0.0,0.0,3
Saint Lucia,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,1988,0.0,,,0.0,1
Saint Vincent and the Grenadines,Athletics,ATH,1992,0.0,0.0,,0.0,2
Saint Vincent and the Grenadines,Athletics,ATH,1996,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,2000,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Swimming,SWM,2000,0.0,,,0.0,1
Saint Vincent and the Grenadines,Swimming,SWM,2004,0.0,0.0,,0.0,2
Saint Vincent and the Grenadines,Swimming,SWM,2012,0.0,,0.0,0.0,2
Saint Vincent and the Grenadines,Swimming,SWM,2016,0.0,0.0,,0.0,2
Saint Vincent and the Grenadines,Swimming,SWM,2020,0.0,0.0,0.0,0.0,3
Saint Vincent and the Grenadines,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
Samoa,Archery,ARC,2008,0.0,,,0.0,1
Samoa,Archery,ARC,2012,0.0,0.0,,0.0,2
Samoa,Athletics,ATH,1984,0.0,,,0.0,1
Samoa,Athletics,ATH,1988,0.0,0.0,,0.0,2
Samoa,Athletics,ATH,1996,0.0,,0.0,0.0,2
Samoa,Athletics,ATH,2004,0.0,,0.0,0.0,2
Samoa,Athletics,ATH,2008,0.0,0.0,,0.0,2
Samoa,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Samoa,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Samoa,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Samoa,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Samoa,Boxing,BOX,1984,0.0,,,0.0,1
Samoa,Boxing,BOX,1988,0.0,0.0,,0.0,2
Samoa,Boxing,BOX,1992,0.0,0.0,0.0,0.0,3
Samoa,Boxing,BOX,1996,0.0,0.0,0.0,0.0,3
Samoa,Boxing,BOX,2000,0.0,0.0,0.0,0.0,3
Samoa,Boxing,BOX,2008,0.0,,0.0,0.0,2
Samoa,Boxing,BOX,2020,0.0,,,0.0,1
Samoa,Boxing,BOX,2024,0.0,0.0,,0.0,2
Samoa,Road,CRD,2000,0.0,,,0.0,1
Samoa,Sprint,CSP,2008,0.0,,,0.0,1
Samoa,Sprint,CSP,2012,0.0,0.0,,0.0,2
Samoa,Sprint,CSP,2016,0.0,0.0,0.0,0.0,3
Samoa,Sprint,CSP,2020,0.0,0.0,0.0,0.0,3
Samoa,Sprint,CSP,2024,0.0,0.0,0.0,0.0,3
Samoa,Judo,JUD,2000,0.0,,,0.0,1
Samoa,Judo,JUD,2012,0.0,,,0.0,1
Samoa,Judo,JUD,2016,0.0,0.0,,0.0,2
Samoa,Judo,JUD,2020,0.0,0.0,0.0,0.0,3
Samoa,Judo,JUD,2024,0.0,0.0,0.0,0.0,3
Samoa,Sevens,RU7,2024,0.0,,,0.0,1
Samoa,Sailing,SAL,2020,0.0,,,0.0,1
Samoa,Sailing,SAL,2024,0.0,0.0,,0.0,2
Samoa,Swimming,SWM,2016,0.0,,,0.0,1
Samoa,Swimming,SWM,2024,0.0,,0.0,0.0,2
Samoa,Taekwondo,TKW,2012,0.0,,,0.0,1
Samoa,Weightlifting,WLF,1984,0.0,,,0.0,1
Samoa,Weightlifting,WLF,1988,0.0,0.0,,0.0,2
Samoa,Weightlifting,WLF,1992,0.0,0.0,0.0,0.0,3
Samoa,Weightlifting,WLF,1996,0.0,0.0,0.0,0.0,3
Samoa,Weightlifting,WLF,2000,0.0,0.0,0.0,0.0,3
Samoa,Weightlifting,WLF,2004,0.0,0.0,0.0,0.0,3
Samoa,Weightlifting,WLF,2008,0.0,0.0,0.0,0.0,3
Samoa,Weightlifting,WLF,2012,0.0,0.0,0.0,0.0,3
Samoa,Weightlifting,WLF,2016,0.0,0.0,0.0,0.0,3
Samoa,Weightlifting,WLF,2024,0.0,,0.0,0.0,2
Samoa,Freestyle,WRF,1988,0.0,,,0.0,1
Samoa,Freestyle,WRF,2024,0.0,,,0.0,1
Samoa,Greco-Roman,WRG,2000,0.0,,,0.0,1
San Marino,Archery,ARC,1992,0.0,,,0.0,1
San Marino,Archery,ARC,1996,0.0,0.0,,0.0,2
San Marino,Archery,ARC,2012,0.0,,,0.0,1
San Marino,Archery,ARC,2024,0.0,,,0.0,1
San Marino,Athletics,ATH,1976,0.0,,,0.0,1
San Marino,Athletics,ATH,1980,0.0,0.0,,0.0,2
San Marino,Athletics,ATH,1984,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,1988,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,1992,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,1996,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,2000,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
San Marino,Athletics,ATH,2024,0.0,,0.0,0.0,2
San Marino,Road,CRD,1960,0.0,,,0.0,1
San Marino,Road,CRD,1968,0.0,,0.0,0.0,2
San Marino,Road,CRD,1972,0.0,0.0,,0.0,2
San Marino,Road,CRD,1976,0.0,0.0,0.0,0.0,3
San Marino,Road,CRD,1980,0.0,0.0,0.0,0.0,3
San Marino,Road,CRD,1984,0.0,0.0,0.0,0.0,3
San Marino,Road,CRD,1992,0.0,,0.0,0.0,2
San Marino,Artistic,GAR,1984,0.0,,,0.0,1
San Marino,Judo,JUD,1980,0.0,,,0.0,1
San Marino,Judo,JUD,1984,0.0,0.0,,0.0,2
San Marino,Judo,JUD,1988,0.0,0.0,0.0,0.0,3
San Marino,Judo,JUD,1992,0.0,0.0,0.0,0.0,3
San Marino,Judo,JUD,1996,0.0,0.0,0.0,0.0,3
San Marino,Judo,JUD,2020,0.0,,,0.0,1
San Marino,Sailing,SAL,1984,0.0,,,0.0,1
San Marino,Sailing,SAL,1988,0.0,0.0,,0.0,2
San Marino,Sailing,SAL,1996,0.0,,0.0,0.0,2
San Marino,Shooting,SHO,1960,0.0,,,0.0,1
San Marino,Shooting,SHO,1968,0.0,,0.0,0.0,2
San Marino,Shooting,SHO,1972,0.0,0.0,,0.0,2
San Marino,Shooting,SHO,1976,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,1980,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,1984,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,1988,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,1992,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,1996,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,2000,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,2004,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,2008,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,2012,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,2016,0.0,0.0,0.0,0.0,3
San Marino,Shooting,SHO,2020,0.066667,0.0,0.0,0.030303,3
San Marino,Shooting,SHO,2024,0.0,0.066667,0.0,0.021212,3
San Marino,Swimming,SWM,1984,0.0,,,0.0,1
