Sport,Discipline,Code,Year,EventCount,is_demo,status_code
Squash,Squash,SQU,1976,0,0,official
Squash,Squash,SQU,1980,0,0,official
Squash,Squash,SQU,1984,0,0,official
Squash,Squash,SQU,1988,0,0,official
Squash,Squash,SQU,1992,0,0,official
Squash,Squash,SQU,1996,0,0,official
Squash,Squash,SQU,2000,0,0,official
Squash,Squash,SQU,2004,0,0,official
Squash,Squash,SQU,2008,0,0,official
Squash,Squash,SQU,2012,0,0,official
Squash,Squash,SQU,2016,0,0,official
Squash,Squash,SQU,2020,0,0,official
Squash,Squash,SQU,2024,0,0,official
Surfing,Surfing,SRF,1896,0,0,official
Surfing,Surfing,SRF,1900,0,0,official
Surfing,Surfing,SRF,1904,0,0,official
Surfing,Surfing,SRF,1908,0,0,official
Surfing,Surfing,SRF,1912,0,0,official
Surfing,Surfing,SRF,1920,0,0,official
Surfing,Surfing,SRF,1924,0,0,official
Surfing,Surfing,SRF,1928,0,0,official
Surfing,Surfing,SRF,1932,0,0,official
Surfing,Surfing,SRF,1936,0,0,official
Surfing,Surfing,SRF,1948,0,0,official
Surfing,Surfing,SRF,1952,0,0,official
Surfing,Surfing,SRF,1956,0,0,official
Surfing,Surfing,SRF,1960,0,0,official
Surfing,Surfing,SRF,1964,0,0,official
Surfing,Surfing,SRF,1968,0,0,official
Surfing,Surfing,SRF,1972,0,0,official
Surfing,Surfing,SRF,1976,0,0,official
Surfing,Surfing,SRF,1980,0,0,official
Surfing,Surfing,SRF,1984,0,0,official
Surfing,Surfing,SRF,1988,0,0,official
Surfing,Surfing,SRF,1992,0,0,official
Surfing,Surfing,SRF,1996,0,0,official
Surfing,Surfing,SRF,2000,0,0,official
Surfing,Surfing,SRF,2004,0,0,official
Surfing,Surfing,SRF,2008,0,0,official
Surfing,Surfing,SRF,2012,0,0,official
Surfing,Surfing,SRF,2016,0,0,official
Surfing,Surfing,SRF,2020,2,0,official
Surfing,Surfing,SRF,2024,2,0,official
Table Tennis,Table Tennis,TTE,1896,0,0,official
Table Tennis,Table Tennis,TTE,1900,0,0,official
Table Tennis,Table Tennis,TTE,1904,0,0,official
Table Tennis,Table Tennis,TTE,1908,0,0,official
Table Tennis,Table Tennis,TTE,1912,0,0,official
Table Tennis,Table Tennis,TTE,1920,0,0,official
Table Tennis,Table Tennis,TTE,1924,0,0,official
Table Tennis,Table Tennis,TTE,1928,0,0,official
Table Tennis,Table Tennis,TTE,1932,0,0,official
Table Tennis,Table Tennis,TTE,1936,0,0,official
Table Tennis,Table Tennis,TTE,1948,0,0,official
Table Tennis,Table Tennis,TTE,1952,0,0,official
Table Tennis,Table Tennis,TTE,1956,0,0,official
Table Tennis,Table Tennis,TTE,1960,0,0,official
Table Tennis,Table Tennis,TTE,1964,0,0,official
Table Tennis,Table Tennis,TTE,1968,0,0,official
Table Tennis,Table Tennis,TTE,1972,0,0,official
Table Tennis,Table Tennis,TTE,1976,0,0,official
Table Tennis,Table Tennis,TTE,1980,0,0,official
Table Tennis,Table Tennis,TTE,1984,0,0,official
Table Tennis,Table Tennis,TTE,1988,4,0,official
Table Tennis,Table Tennis,TTE,1992,4,0,official
Table Tennis,Table Tennis,TTE,1996,4,0,official
Table Tennis,Table Tennis,TTE,2000,4,0,official
Table Tennis,Table Tennis,TTE,2004,4,0,official
Table Tennis,Table Tennis,TTE,2008,4,0,official
Table Tennis,Table Tennis,TTE,2012,4,0,official
Table Tennis,Table Tennis,TTE,2016,4,0,official
Table Tennis,Table Tennis,TTE,2020,5,0,official
Table Tennis,Table Tennis,TTE,2024,5,0,official
Taekwondo,Taekwondo,TKW,1896,0,0,official
Taekwondo,Taekwondo,TKW,1900,0,0,official
Taekwondo,Taekwondo,TKW,1904,0,0,official
Taekwondo,Taekwondo,TKW,1908,0,0,official
Taekwondo,Taekwondo,TKW,1912,0,0,official
Taekwondo,Taekwondo,TKW,1920,0,0,official
Taekwondo,Taekwondo,TKW,1924,0,0,official
Taekwondo,Taekwondo,TKW,1928,0,0,official
Taekwondo,Taekwondo,TKW,1932,0,0,official
Taekwondo,Taekwondo,TKW,1936,0,0,official
Taekwondo,Taekwondo,TKW,1948,0,0,official
Taekwondo,Taekwondo,TKW,1952,0,0,official
Taekwondo,Taekwondo,TKW,1956,0,0,official
Taekwondo,Taekwondo,TKW,1960,0,0,official
Taekwondo,Taekwondo,TKW,1964,0,0,official
Taekwondo,Taekwondo,TKW,1968,0,0,official
Taekwondo,Taekwondo,TKW,1972,0,0,official
Taekwondo,Taekwondo,TKW,1976,0,0,official
Taekwondo,Taekwondo,TKW,1980,0,0,official
Taekwondo,Taekwondo,TKW,1984,0,0,official
Taekwondo,Taekwondo,TKW,1988,0,1,demo
Taekwondo,Taekwondo,TKW,1992,8,0,official
Taekwondo,Taekwondo,TKW,1996,8,0,official
Taekwondo,Taekwondo,TKW,2000,8,0,official
Taekwondo,Taekwondo,TKW,2004,8,0,official
Taekwondo,Taekwondo,TKW,2008,8,0,official
Taekwondo,Taekwondo,TKW,2012,8,0,official
Taekwondo,Taekwondo,TKW,2016,8,0,official
Taekwondo,Taekwondo,TKW,2020,0,0,official
Taekwondo,Taekwondo,TKW,2024,0,0,official
Tennis,Tennis,TEN,1896,2,0,official
Tennis,Tennis,TEN,1900,4,0,official
Tennis,Tennis,TEN,1904,2,0,official
Tennis,Tennis,TEN,1908,6,0,official
Tennis,Tennis,TEN,1912,8,0,official
Tennis,Tennis,TEN,1920,5,0,official
Tennis,Tennis,TEN,1924,5,0,official
Tennis,Tennis,TEN,1928,0,0,official
Tennis,Tennis,TEN,1932,0,0,official
Tennis,Tennis,TEN,1936,0,0,official
Tennis,Tennis,TEN,1948,0,0,official
Tennis,Tennis,TEN,1952,0,0,official
Tennis,Tennis,TEN,1956,0,0,official
Tennis,Tennis,TEN,1960,0,0,official
Tennis,Tennis,TEN,1964,0,0,official
Tennis,Tennis,TEN,1968,0,1,demo
Tennis,Tennis,TEN,1972,0,0,official
Tennis,Tennis,TEN,1976,0,0,official
Tennis,Tennis,TEN,1980,4,1,demo
Tennis,Tennis,TEN,1984,4,0,official
Tennis,Tennis,TEN,1988,4,0,official
Tennis,Tennis,TEN,1992,4,0,official
Tennis,Tennis,TEN,1996,4,0,official
Tennis,Tennis,TEN,2000,4,0,official
Tennis,Tennis,TEN,2004,5,0,official
Tennis,Tennis,TEN,2008,5,0,official
Tennis,Tennis,TEN,2012,5,0,official
Tennis,Tennis,TEN,2016,5,0,official
Tennis,Tennis,TEN,2020,0,0,official
Tennis,Tennis,TEN,2024,0,0,official
Triathlon,Triathlon,TRI,1896,0,0,official
Triathlon,Triathlon,TRI,1900,0,0,official
Triathlon,Triathlon,TRI,1904,0,0,official
Triathlon,Triathlon,TRI,1908,0,0,official
Triathlon,Triathlon,TRI,1912,0,0,official
Triathlon,Triathlon,TRI,1920,0,0,official
Triathlon,Triathlon,TRI,1924,0,0,official
Triathlon,Triathlon,TRI,1928,0,0,official
Triathlon,Triathlon,TRI,1932,0,0,official
Triathlon,Triathlon,TRI,1936,0,0,official
Triathlon,Triathlon,TRI,1948,0,0,official
Triathlon,Triathlon,TRI,1952,0,0,official
Triathlon,Triathlon,TRI,1956,0,0,official
Triathlon,Triathlon,TRI,1960,0,0,official
Triathlon,Triathlon,TRI,1964,0,0,official
Triathlon,Triathlon,TRI,1968,0,0,official
Triathlon,Triathlon,TRI,1972,0,0,official
Triathlon,Triathlon,TRI,1976,0,0,official
Triathlon,Triathlon,TRI,1980,0,0,official
Triathlon,Triathlon,TRI,1984,0,0,official
Triathlon,Triathlon,TRI,1988,0,0,official
Triathlon,Triathlon,TRI,1992,0,0,official
Triathlon,Triathlon,TRI,1996,0,0,official
Triathlon,Triathlon,TRI,2000,2,0,official
Triathlon,Triathlon,TRI,2004,2,0,official
Triathlon,Triathlon,TRI,2008,2,0,official
Triathlon,Triathlon,TRI,2012,2,0,official
Triathlon,Triathlon,TRI,2016,2,0,official
Triathlon,Triathlon,TRI,2020,3,0,official
Triathlon,Triathlon,TRI,2024,3,0,official
Tug of War,Tug of War,TOW,1896,0,0,official
Tug of War,Tug of War,TOW,1900,1,0,official
Tug of War,Tug of War,TOW,1904,1,0,official
Tug of War,Tug of War,TOW,1908,1,0,official
Tug of War,Tug of War,TOW,1912,1,0,official
Tug of War,Tug of War,TOW,1920,1,0,official
Tug of War,Tug of War,TOW,1924,0,0,official
Tug of War,Tug of War,TOW,1928,0,0,official
Tug of War,Tug of War,TOW,1932,0,0,official
Tug of War,Tug of War,TOW,1936,0,0,official
Tug of War,Tug of War,TOW,1948,0,0,official
Tug of War,Tug of War,TOW,1952,0,0,official
Tug of War,Tug of War,TOW,1956,0,0,official
Tug of War,Tug of War,TOW,1960,0,0,official
Tug of War,Tug of War,TOW,1964,0,0,official
Tug of War,Tug of War,TOW,1968,0,0,official
Tug of War,Tug of War,TOW,1972,0,0,official
Tug of War,Tug of War,TOW,1976,0,0,official
Tug of War,Tug of War,TOW,1980,0,0,official
Tug of War,Tug of War,TOW,1984,0,0,official
Tug of War,Tug of War,TOW,1988,0,0,official
Tug of War,Tug of War,TOW,1992,0,0,official
Tug of War,Tug of War,TOW,1996,0,0,official
Tug of War,Tug of War,TOW,2000,0,0,official
Tug of War,Tug of War,TOW,2004,0,0,official
Tug of War,Tug of War,TOW,2008,0,0,official
Tug of War,Tug of War,TOW,2012,0,0,official
Tug of War,Tug of War,TOW,2016,0,0,official
Tug of War,Tug of War,TOW,2020,0,0,official
Tug of War,Tug of War,TOW,2024,0,0,official
Volleyball,Beach,VBV,1896,0,0,official
Volleyball,Beach,VBV,1900,0,0,official
Volleyball,Beach,VBV,1904,0,0,official
Volleyball,Beach,VBV,1908,0,0,official
Volleyball,Beach,VBV,1912,0,0,official
Volleyball,Beach,VBV,1920,0,0,official
Volleyball,Beach,VBV,1924,0,0,official
Volleyball,Beach,VBV,1928,0,0,official
Volleyball,Beach,VBV,1932,0,0,official
Volleyball,Beach,VBV,1936,0,0,official
Volleyball,Beach,VBV,1948,0,0,official
Volleyball,Beach,VBV,1952,0,0,official
Volleyball,Beach,VBV,1956,0,0,official
Volleyball,Beach,VBV,1960,0,0,official
Volleyball,Beach,VBV,1964,0,0,official
Volleyball,Beach,VBV,1968,0,0,official
Volleyball,Beach,VBV,1972,0,0,official
Volleyball,Beach,VBV,1976,0,0,official
Volleyball,Beach,VBV,1980,0,0,official
Volleyball,Beach,VBV,1984,0,0,official
Volleyball,Beach,VBV,1988,0,0,official
Volleyball,Beach,VBV,1992,0,0,official
Volleyball,Beach,VBV,1996,2,0,official
Volleyball,Beach,VBV,2000,2,0,official
Volleyball,Beach,VBV,2004,2,0,official
Volleyball,Beach,VBV,2008,2,0,official
Volleyball,Beach,VBV,2012,2,0,official
Volleyball,Beach,VBV,2016,2,0,official
Volleyball,Beach,VBV,2020,2,0,official
Volleyball,Beach,VBV,2024,2,0,official
Volleyball,Indoor,VVO,1896,0,0,official
Volleyball,Indoor,VVO,1900,0,0,official
Volleyball,Indoor,VVO,1904,0,0,official
Volleyball,Indoor,VVO,1908,0,0,official
Volleyball,Indoor,VVO,1912,0,0,official
Volleyball,Indoor,VVO,1920,0,0,official
Volleyball,Indoor,VVO,1924,0,1,demo
Volleyball,Indoor,VVO,1928,0,0,official
Volleyball,Indoor,VVO,1932,0,0,official
Volleyball,Indoor,VVO,1936,0,0,official
Volleyball,Indoor,VVO,1948,0,0,official
Volleyball,Indoor,VVO,1952,0,0,official
Volleyball,Indoor,VVO,1956,0,0,official
Volleyball,Indoor,VVO,1960,2,0,official
Volleyball,Indoor,VVO,1964,2,0,official
Volleyball,Indoor,VVO,1968,2,0,official
Volleyball,Indoor,VVO,1972,2,0,official
Volleyball,Indoor,VVO,1976,2,0,official
Volleyball,Indoor,VVO,1980,2,0,official
Volleyball,Indoor,VVO,1984,2,0,official
Volleyball,Indoor,VVO,1988,2,0,official
Volleyball,Indoor,VVO,1992,2,0,official
Volleyball,Indoor,VVO,1996,2,0,official
Volleyball,Indoor,VVO,2000,2,0,official
Volleyball,Indoor,VVO,2004,2,0,official
Volleyball,Indoor,VVO,2008,2,0,official
Volleyball,Indoor,VVO,2012,2,0,official
Volleyball,Indoor,VVO,2016,2,0,official
Volleyball,Indoor,VVO,2020,2,0,official
Volleyball,Indoor,VVO,2024,0,0,official
Water Motorsports,,PBT,1896,0,0,official
Water Motorsports,,PBT,1900,0,1,demo
Water Motorsports,,PBT,1904,0,0,official
Water Motorsports,,PBT,1908,0,0,official
Water Motorsports,,PBT,1912,0,0,official
Water Motorsports,,PBT,1920,0,0,official
Water Motorsports,,PBT,1924,0,0,official
Water Motorsports,,PBT,1928,0,0,official
Water Motorsports,,PBT,1932,0,0,official
Water Motorsports,,PBT,1936,0,0,official
Water Motorsports,,PBT,1948,0,0,official
Water Motorsports,,PBT,1952,0,0,official
Water Motorsports,,PBT,1956,0,0,official
Water Motorsports,,PBT,1960,0,0,official
Water Motorsports,,PBT,1964,0,0,official
Water Motorsports,,PBT,1968,0,0,official
Water Motorsports,,PBT,1972,0,0,official
Water Motorsports,,PBT,1976,0,0,official
Water Motorsports,,PBT,1980,0,0,official
Water Motorsports,,PBT,1984,0,0,official
Water Motorsports,,PBT,1988,0,0,official
Water Motorsports,,PBT,1992,0,0,official
Water Motorsports,,PBT,1996,0,0,official
Water Motorsports,,PBT,2000,0,0,official
Water Motorsports,,PBT,2004,0,0,official
Water Motorsports,,PBT,2008,0,0,official
Water Motorsports,,PBT,2012,0,0,official
Water Motorsports,,PBT,2016,0,0,official
Water Motorsports,,PBT,2020,0,0,official
Water Motorsports,,PBT,2024,0,0,official
Weightlifting,Weightlifting,WLF,1896,2,0,official
Weightlifting,Weightlifting,WLF,1900,2,0,official
Weightlifting,Weightlifting,WLF,1904,2,0,official
Weightlifting,Weightlifting,WLF,1908,0,0,official
Weightlifting,Weightlifting,WLF,1912,0,0,official
Weightlifting,Weightlifting,WLF,1920,5,0,official
Weightlifting,Weightlifting,WLF,1924,5,0,official
Weightlifting,Weightlifting,WLF,1928,5,0,official
Weightlifting,Weightlifting,WLF,1932,5,0,official
Weightlifting,Weightlifting,WLF,1936,5,0,official
Weightlifting,Weightlifting,WLF,1948,6,0,official
Weightlifting,Weightlifting,WLF,1952,7,0,official
Weightlifting,Weightlifting,WLF,1956,7,0,official
Weightlifting,Weightlifting,WLF,1960,7,0,official
Weightlifting,Weightlifting,WLF,1964,7,0,official
Weightlifting,Weightlifting,WLF,1968,7,0,official
Weightlifting,Weightlifting,WLF,1972,9,0,official
Weightlifting,Weightlifting,WLF,1976,9,0,official
Weightlifting,Weightlifting,WLF,1980,10,0,official
Weightlifting,Weightlifting,WLF,1984,10,0,official
Weightlifting,Weightlifting,WLF,1988,10,0,official
Weightlifting,Weightlifting,WLF,1992,10,0,official
Weightlifting,Weightlifting,WLF,1996,10,0,official
Weightlifting,Weightlifting,WLF,2000,15,0,official
Weightlifting,Weightlifting,WLF,2004,15,0,official
Weightlifting,Weightlifting,WLF,2008,15,0,official
Weightlifting,Weightlifting,WLF,2012,15,0,official
Weightlifting,Weightlifting,WLF,2016,15,0,official
Weightlifting,Weightlifting,WLF,2020,14,0,official
Weightlifting,Weightlifting,WLF,2024,10,0,official
Wrestling,Freestyle,WRF,1896,0,0,official
Wrestling,Freestyle,WRF,1900,0,0,official
Wrestling,Freestyle,WRF,1904,7,0,official
Wrestling,Freestyle,WRF,1908,5,0,official
Wrestling,Freestyle,WRF,1912,0,0,official
Wrestling,Freestyle,WRF,1920,5,0,official
Wrestling,Freestyle,WRF,1924,7,0,official
Wrestling,Freestyle,WRF,1928,7,0,official
Wrestling,Freestyle,WRF,1932,7,0,official
Wrestling,Freestyle,WRF,1936,7,0,official
Wrestling,Freestyle,WRF,1948,8,0,official
Wrestling,Freestyle,WRF,1952,8,0,official
Wrestling,Freestyle,WRF,1956,8,0,official
Wrestling,Freestyle,WRF,1960,8,0,official
Wrestling,Freestyle,WRF,1964,8,0,official
Wrestling,Freestyle,WRF,1968,8,0,official
Wrestling,Freestyle,WRF,1972,10,0,official
Wrestling,Freestyle,WRF,1976,10,0,official
Wrestling,Freestyle,WRF,1980,10,0,official
Wrestling,Freestyle,WRF,1984,10,0,official
Wrestling,Freestyle,WRF,1988,10,0,official
Wrestling,Freestyle,WRF,1992,10,0,official
Wrestling,Freestyle,WRF,1996,10,0,official
Wrestling,Freestyle,WRF,2000,8,0,official
Wrestling,Freestyle,WRF,2004,11,0,official
Wrestling,Freestyle,WRF,2008,11,0,official
Wrestling,Freestyle,WRF,2012,11,0,official
Wrestling,Freestyle,WRF,2016,12,0,official
Wrestling,Freestyle,WRF,2020,12,0,official
Wrestling,Freestyle,WRF,2024,12,0,official
Wrestling,Greco-Roman,WRG,1896,1,0,official
Wrestling,Greco-Roman,WRG,1900,0,0,official
Wrestling,Greco-Roman,WRG,1904,0,0,official
Wrestling,Greco-Roman,WRG,1908,4,0,official
Wrestling,Greco-Roman,WRG,1912,5,0,official
Wrestling,Greco-Roman,WRG,1920,5,0,official
Wrestling,Greco-Roman,WRG,1924,6,0,official
Wrestling,Greco-Roman,WRG,1928,6,0,official
Wrestling,Greco-Roman,WRG,1932,7,0,official
Wrestling,Greco-Roman,WRG,1936,7,0,official
Wrestling,Greco-Roman,WRG,1948,8,0,official
Wrestling,Greco-Roman,WRG,1952,8,0,official
Wrestling,Greco-Roman,WRG,1956,8,0,official
Wrestling,Greco-Roman,WRG,1960,8,0,official
Wrestling,Greco-Roman,WRG,1964,8,0,official
Wrestling,Greco-Roman,WRG,1968,8,0,official
Wrestling,Greco-Roman,WRG,1972,10,0,official
Wrestling,Greco-Roman,WRG,1976,10,0,official
Wrestling,Greco-Roman,WRG,1980,10,0,official
Wrestling,Greco-Roman,WRG,1984,10,0,official
Wrestling,Greco-Roman,WRG,1988,10,0,official
Wrestling,Greco-Roman,WRG,1992,10,0,official
Wrestling,Greco-Roman,WRG,1996,10,0,official
Wrestling,Greco-Roman,WRG,2000,8,0,official
Wrestling,Greco-Roman,WRG,2004,7,0,official
Wrestling,Greco-Roman,WRG,2008,7,0,official
Wrestling,Greco-Roman,WRG,2012,7,0,official
Wrestling,Greco-Roman,WRG,2016,6,0,official
Wrestling,Greco-Roman,WRG,2020,6,0,official
Wrestling,Greco-Roman,WRG,2024,6,0,official
